region	organisationalform	subregion	country	sizeclass	generalfarmtype	principalfarmtype	farmcode	system	organicfarming	lessfavouredarea	altitudezone	structuralfunds	environmentalconstraintsarea	year	economicsize	uaaunderirrigation	commonageuaa	uaainowneroccupation	uaainsharecropping	totallabourinputawu	labourinputhours	unpaidlabourinputhours	paidlabourinputhours	totaluaa	renteduaa	cerealsuaa	otherfieldcropsuaa	energycropsuaa	vegetablesandflowersuaa	vineyardsuaa	permanentcropsuaa	orchardsuaa	olivegrovesuaa	otherpermanentcropsuaa	foragecropsuaa	agriculturalfallowsuaa	setasideuaa	woodlandarea	totallivestockunits	dairycowslus	othercattlelus	sheepandgoatslus	pigslus	poultrylus	wheatyield	maizeyield	stockingdensity	foragearea	grazinglivestock	milkyield	dairycows	dairyproducts	totaloutput	totaloutputcrops	cerealsvalue	proteincropsvalue	energycropsvalue	potatoesvalue	sugarbeetvalue	oilseedrapevalue	industrialcropsvalue	vegetablesandflowersvalue	fruitvalue	citrusfruitvalue	wineandgrapesvalue	olivesandoliveoilvalue	foragecropsvalue	othercropoutputvalue	totaloutputlivestock	changesinvalueoflivestock	cowsmilkandmilkproducts	beefandveal	pigmeat	sheepandgoats	poultrymeat	eggs	ewesandgoatsmilk	otherlivestockandproducts	otheroutput	totalinputs	totalintermediateconsumption	totalspecificcosts	seedsandplants	seedsandplantshomegrown	fertilisers	cropprotection	othercropspecific	feedforgrazinglivestock	feedforgrazinglivestockhomegrown	feedforpigspoultry	feedforpigspoultryhomegrown	otherlivestockspecificcosts	forestryspecificcosts	totalfarmingoverheads	machininerybuildingcurrentcosts	energy	contractwork	otherdirectinputs	depreciation	totalexternalfactors	wagespaid	rentpaid	interestpaid	taxes	vatbalanceexclinvest	balancesubsidiestaxesinvest	subsidiesoninvest	paymentstodairyoutgoers	vatoninvest	grossfarmincome	farmnetvalueadded	familyfarmincome	farmnetvalueaddedawu	awu	farmnetvalueaddedn	familyfarmincomefwu	fwu	familyfarmincomen	totalassets	totalfixedassets	landpermananentcropsquotas	buildings	machinery	breedinglivestock	totalcurrentassets	nonbreedinglivestock	stockofagriculturalproducts	othercirculatingcapital	totalliabilities	longmediumtermloans	shorttermloans	networth	changeinnetworth	averagefarmcapital	grossinvestment	netinvestment	cashflow1	cashflow2	balancecurrentsubsidiestaxes	totalsubsidiesexcludingoninvestm	totalsubsidiesoncrops	compensatorypaymentsareapayments	setasidepremiums	othercropssubsidies	totalsubsidiesonlivestock	subsidiesdairying	subsidiesothercattle	subsidiessheepgoats	otherlivestocksubsidies	othersubsidies	environmentalsubsidies	lfasubsidies	otherruraldevelopmentpayments	subsidiesonintermediateconsumpti	subsidiesonexternalfactors	decoupledpayments	singlefarmpayment	singleareapayment	additionalaid	farmsrepresented	samplefarms	exchangerate
441	1	1	"UKI"	9	1	14	223790	1410	1	1	1	8	1	2002	250195	0	0	39.5	0	4.93332	12884	6000	6884	108.3	68.8	0	68.8		0	0	0	0	0	0	39.5	0	0	0	30.79	0	30.79	0	0	0	0	0	.7794937	39.5	30.79	0	0	0	235004.3	139427.5	0	0	0	141625.7	0	0	0	0	0	0	0	0	-2198.182	0	13286.21	8377.98	0	13286.21	0	0	0	0	0	0	82290.51	502163.6	230083.7	142029.2	66337.98	62805.2	20364.58	28409.93	23889.53	2201.322	0	0	0	825.8883	0	88054.45	37248.19	18719.09	15525.44	16561.73	157680.3	114399.7	50479.68	41372.92	22547.06	637.4727	0	0	0	0	0	11310.98	-146369.3	-260769	-29669.54	4.93332	-146369.3	-130384.5	2	-260769	1899504	1824200	1655619	0	154450.5	14131.17	75303.43	16564.87	55582.6	3155.961	341628.8	0	341628.8	1557875	-199868.1	246760	50636.16	-107044.1	-101103.8	-54287.24	6390.429	7027.901	1099.091	1099.091	0	0	5928.811	0	5928.811	0	0	0	0	0	0	0	0	0	0	0	0	30	1	.63689
441	2	1	"UKI"	8	4	42	224083	4220	1	2	1	8	1	2002	76254	0	0	70.4	0	2.044132	4526	4000	526	150.4	80	0	0		0	0	0	0	0	0	150.4	0	0	0	309.73	0	297.73	12	0	0	0	0	2.059375	150.4	309.73	0	0	0	48034.74	-3768.312	0	0	0	0	0	0	0	0	0	0	0	0	-3768.312	0	51642.9	110417.6	0	39300.3	0	11811.89	0	0	0	530.7039	160.1532	199090.9	134904	88115.69	945.2181	0	19793.06	923.2363	282.6234	49239.27	0	0	0	16932.28	0	46788.3	16888.32	8185.087	13613.03	8101.87	31966.27	32220.63	3859.379	25122.08	3239.178	866.7117	0	0	0	0	0	68823.26	36856.98	4636.352	18030.63	2.044132	36856.98	2547.446	1.82	4636.352	1407204	1011333	912284.7	0	89627.72	9420.779	395870.6	389117.4	5652.467	1100.661	26692.21	0	26692.21	1380512	87713.73	428432.7	6416.928	-25549.35	-70046.63	-71825.59	155692.5	156559.2	5625.775	5625.775	0	0	146972	0	144065.7	2906.31	0	3961.438	0	3961.438	0	0	0	0	0	0	0	20.86957	1	.63689
441	1	1	"UKI"	7	4	41	224084	4110	1	2	1	8	1	2002	26162	0	0	48	0	1	2500	2500	0	48	0	0	0		0	0	0	0	0	0	48	0	0	0	37.91	21.9	16.01	0	0	0	0	0	.7897916	48	37.91	2100.457	21.9	46000	19824.84	-995.4623	0	0	0	0	0	0	0	0	0	0	0	0	-392.5325	-602.9299	13723.32	-847.4891	10881	2842.316	0	0	0	0	0	0	7096.987	26302.81	18215.08	6823.784	428.6454	0	1859.034	125.6104	94.20779	2816.813	1953.242	0	0	1499.474	0	11391.29	7106.408	2655.09	0	1629.795	3816.986	4270.753	0	0	4270.753	287.3338	0	0	0	0	0	2299.051	-1517.934	-5788.688	-1517.934	1	-1517.934	-5788.688	1	-5788.688	498894.6	485548.5	451412.3	0	18277.88	15858.31	13346.1	9420.779	3768.312	157.013	0	0	0	498894.6	59897.31	50192.34	-4387.196	-8204.182	794.4857	-65596.88	689.287	976.6208	449.0571	449.0571	0	0	527.5637	0	527.5637	0	0	0	0	0	0	0	0	0	0	0	0	34.57143	1	.63689
441	2	2	"UKI"	9	4	41	214493	4110	1	2	2	8	1	2002	176906	0	0	69	0	2.48301	7834	7780	54	101	32	0	0		0	0	0	0	0	0	101	0	0	0	243.88	153.8	90.08	0	0	0	0	0	2.414654	101	243.88	6368.661	153.8	979500	292877.1	-4710.39	0	0	0	0	0	0	0	0	0	0	0	0	-4710.39	0	297061.5	-2558.563	242695	54366.5	0	0	0	0	0	0	525.9935	251914.8	180043.7	141699.5	1570.13	0	12656.82	230.8091	706.5584	105836.2	2008.196	0	0	20699.02	0	38344.14	10099.08	9885.537	7279.122	11080.41	40823.38	31047.75	392.5325	14878.55	15776.67	920.0961	0	0	0	0	0	120469	79645.59	48597.84	32076.23	2.48301	79645.59	19755.22	2.46	48597.84	1993102	1905929	1637876	0	114493.9	153558.7	87173.61	69745.16	17271.43	157.0129	47103.89	0	47103.89	1945999	177409	351048.8	42706.98	1883.602	96690.16	-126463	7635.542	8555.638	0	0	0	0	8555.638	0	8555.638	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	2	"UKI"	7	4	43	215981	4310	1	2	2	8	1	2002	38453	0	0	16.2	0	1.375793	4149	4065	84	22.2	6	0	0		0	0	0	0	0	0	22.2	0	0	0	71.45	16.8	54.65	0	0	0	0	0	3.218468	22.2	71.45	3410.714	16.8	57300	31294.2	785.0649	0	0	0	0	0	0	0	0	0	0	0	0	785.0649	0	30342.7	521.22	14264.63	16078.07	0	0	0	0	0	0	166.4338	56651.86	39122.93	25363.88	0	0	1573.27	0	34.54286	18342.26	777.2143	0	0	5413.808	0	13759.05	4049.365	2557.741	2136.947	5014.995	12590.87	4938.059	612.3506	2496.506	1829.201	613.9208	0	0	0	0	0	5544.065	-7046.806	-11984.86	-5121.996	1.375793	-7046.806	-8943.929	1.34	-11984.86	384608	361900.8	307599.4	0	8814.709	45486.66	22707.22	20764.97	1727.143	215.1078	23080.91	0	23080.91	361527.1	-11165.19	76776.99	-8394.491	-20985.36	-829.0286	-436.4961	13372.8	13986.72	0	0	0	0	11710.03	0	11710.03	0	0	2276.688	646.8935	1629.795	0	0	0	0	0	0	0	22.5	1	.63689
441	1	2	"UKI"	7	4	41	216440	4110	1	1	1	8	1	2002	33514	0	0	13.7	0	.4887487	1084	1040	44	24.9	11.2	0	0		0	0	0	0	0	0	24.9	0	0	0	51.42	27.9	23.52	0	0	0	0	0	2.06506	24.9	51.42	4641.577	27.9	129500	12414.79	-6594.545	0	0	0	0	0	0	0	0	0	0	0	0	-6594.545	0	18704.73	-61919.86	32214.35	-13509.62	0	0	0	0	0	0	304.6052	48228.11	30173.19	13572.2	0	0	2697.483	117.7597	102.0584	6786.101	1152.475	0	0	3868.8	0	16600.98	5737.254	3606.588	2612.696	4644.444	13331.97	4722.951	323.4467	3140.26	1259.244	397.2429	0	0	0	0	0	-7967.063	-21299.04	-26021.99	-43578.71	.4887487	-21299.04	-55365.93	.47	-26021.99	201876.3	201719.3	162365.6	0	39353.73	0	157.013	0	0	157.013	21981.82	0	21981.82	179894.5	-205738.8	65819.05	-145137.7	-158469.7	55606.15	179789.3	9791.33	10188.57	0	0	0	0	10188.57	0	10188.57	0	0	0	0	0	0	0	0	0	0	0	0	34.57143	1	.63689
441	2	2	"UKI"	7	7	71	216555	7120	1	1	1	8	1	2002	33412	0	0	25.1	0	2.074995	6416	6240	176	37.1	12	8.9	.4		0	0	1.8	1.8	0	0	26	0	0	0	81.34	0	69.41	0	11.93	0	0	0	2.669615	26	69.41	0	0	0	54106.13	18527.53	4710.39	0	0	1680.039	0	0	0	0	14688.56	0	0	0	-2512.208	-39.25325	35084	7044.626	0	26467.52	8616.487	0	0	0	0	0	494.5909	53169.31	44166.18	33473.6	926.3766	0	4046.225	2359.905	364.2701	16905.59	6123.506	6990.218	0	1881.016	0	10692.58	1939.11	2553.031	2111.825	4088.618	2801.112	6202.013	1287.506	4914.506	0	419.2247	0	0	0	0	0	22028.38	19227.26	13025.25	9266.175	2.074995	19227.26	6512.625	2	13025.25	365730.3	308557.2	291549.6	0	9596.634	7411.013	57173.14	50825.1	3611.299	2736.736	0	0	0	365730.3	1909.278	72821.84	3313.623	512.5111	12463.69	9284.178	12088.43	12507.65	2096.123	2096.123	0	0	10411.53	0	10411.53	0	0	0	0	0	0	0	0	0	0	0	0	22.5	1	.63689
441	2	2	"UKI"	9	4	41	216597	4110	1	1	1	8	1	2002	156791	0	0	52.4	0	2.770493	7612	6015	1597	100.3	47.9	0	0		0	0	0	0	0	0	100.3	0	0	0	208.26	139.1	69.16	0	0	0	0	0	2.076371	100.3	208.26	7483.825	139.1	1041000	296240	-4396.364	0	0	0	0	0	0	0	0	0	0	0	0	-4396.364	0	299435.2	9611.2	262709.4	36725.77	0	0	0	0	0	0	1201.149	288241.3	194378.9	135817.8	2256.277	0	16710.89	1829.201	2620.547	84900.06	4132.582	0	0	27500.82	0	58561.13	20524.74	11056.85	17307.54	9672	65077.17	28785.19	11711.6	16629.25	444.3467	1157.186	0	0	0	0	0	104326.1	39248.97	10463.78	14166.78	2.770493	39248.97	5006.594	2.09	10463.78	1495315	1410303	1180719	0	105230.1	124354.3	85011.54	82706.59	1884.156	420.7948	0	0	0	1495315	-39229.69	322550.2	-2241.372	-67318.55	70052.91	54486.64	2465.104	3622.29	0	0	0	0	3622.29	0	3622.29	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	2	"UKI"	7	4	44	216730	4410	1	1	1	8	1	2002	35341	0	0	32.4	0	1.24534	4186	4150	36	53.4	21	0	0		0	0	0	0	0	0	53.4	0	0	1	90.8592	0	16.95	56.34	17.5692	0	0	0	1.372472	53.4	73.29	0	0	0	39039.38	-314.026	0	0	0	0	0	0	0	0	0	0	0	0	-314.026	0	39353.4	-10900.18	0	2402.262	7975.103	28159.57	0	0	0	816.4675	0	50396.46	35576	23605.33	0	0	1902.997	0	51.81429	16649.66	0	2052.16	0	2948.704	0	11970.67	3969.288	2080.422	1232.552	4688.408	4336.699	10483.76	266.9221	5730.974	4485.861	474.1792	0	0	0	0	0	16811.04	12474.35	1990.589	10016.82	1.24534	12474.35	1618.365	1.23	1990.589	413467	394036.7	349978.8	0	11791.67	32266.17	19430.36	17546.2	1727.143	157.013	47096.04	0	47096.04	366371	-9565.231	70068.62	-10814.98	-15151.68	17541.49	12000.5	13347.67	13821.85	0	0	0	0	13821.85	0	3339.666	10482.19	0	0	0	0	0	0	0	0	0	0	0	64	1	.63689
441	1	2	"UKI"	6	4	42	223108	4210	1	2	1	8	1	2002	17725	0	0	32	0	1.147271	2924	2860	64	38	6	0	0		0	0	0	0	0	0	38	0	0	0	45.4	0	45.4	0	0	0	0	0	1.194737	38	45.4	0	0	0	10330.22	-2355.195	0	0	0	0	0	0	0	0	0	0	0	0	-2355.195	0	12685.41	1053.889	0	12685.41	0	0	0	0	0	0	0	30286.23	21473.1	10202.7	86.35714	0	1441.379	0	113.0493	6511.329	0	0	0	2050.59	0	11270.39	2330.073	2413.29	1592.112	4934.918	6658.921	2154.218	471.0389	295.1844	1387.995	632.7623	0	0	0	0	0	5418.85	-1240.071	-3394.289	-1080.887	1.147271	-1240.071	-3030.615	1.12	-3394.289	524302.5	496035.4	451864.5	0	19777.36	24393.54	28267.05	25671.62	2355.195	240.2299	21311.37	0	21311.37	502991.1	-12490.38	75436.89	-715.0013	-7373.922	4565.938	9948.343	16561.73	17194.49	0	0	0	0	14390.24	0	14390.24	0	0	2804.252	0	2804.252	0	0	0	0	0	0	0	164.5	1	.63689
441	2	2	"UKI"	7	4	42	223610	4210	1	2	1	8	1	2002	22284	0	0	36.1	0	1.61	3540	3540	0	42.1	6	0	0		0	0	0	0	0	0	42.1	0	0	0	57.74	0	53.89	3.85	0	0	0	0	1.371496	42.1	57.74	0	0	0	12667.89	-785.0649	0	0	0	0	0	0	0	0	0	0	0	0	-785.0649	0	13452.96	-10168.08	0	11913.23	0	1428.244	0	0	0	111.4792	0	33068.5	25467.51	15077.96	0	0	3963.008	0	42.39351	9211.952	0	0	0	1860.604	0	10389.55	1778.957	1491.623	4396.364	2722.605	6109.375	1491.623	0	1491.623	0	395.6727	0	0	0	0	0	5837.825	-271.55	-1763.173	-168.6646	1.61	-271.55	-1095.139	1.61	-1763.173	461993.4	441145.3	409965.6	0	8083.028	23096.61	20848.18	11270.39	9420.779	157.013	0	0	0	461993.4	-13905.07	58633.36	586.7514	-5522.624	15299.35	11452.53	18637.44	19033.11	0	0	0	0	13799.87	0	13156.12	643.7532	0	5233.243	1193.299	4039.944	0	0	0	0	0	0	0	42.5	1	.63689
441	2	2	"UKI"	8	4	41	223689	4110	1	2	1	8	1	2002	119735	0	0	37	0	2.065194	7693	7540	153	72.9	35.9	0	0		0	0	0	0	0	0	72.9	0	0	0	164.46	101.8	62.66	0	0	0	0	0	2.255967	72.9	164.46	5839.882	101.8	594500	192410.1	2198.182	0	0	0	0	0	0	0	0	0	0	0	0	2198.182	0	189773.9	18695.65	151214.5	38559.36	0	0	0	0	0	0	438.0662	196459.4	141121.7	100150.7	2815.243	0	14646.17	2592.284	5421.658	52506.71	2881.188	0	0	22168.66	0	40970.97	13259.75	9147.576	6211.434	12352.21	31371.2	23966.46	1124.213	10527.72	12314.53	661.0247	0	0	0	0	0	59322.76	27951.56	3985.102	13534.59	2.065194	27951.56	1992.551	2	3985.102	936492.9	882720.8	691172.8	0	79132.98	112415	53772.24	44002.89	9420.779	348.5688	51029.22	0	51029.22	885463.8	105181.4	220388.1	102913.3	71542.14	14806.32	-98308.97	8034.354	8695.379	5197.13	5197.13	0	0	3498.249	0	3498.249	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	3	"UKI"	8	4	41	214983	4110	1	1	1	8	1	2002	66611	0	0	33.6	0	1.050281	3498	3380	118	44.5	10.9	0	0		0	0	0	0	0	0	44.5	0	0	0	84.27	60.5	23.77	0	0	0	0	0	1.893708	44.5	84.27	5909.091	60.5	357500	127893.9	5212.831	0	0	0	0	0	0	0	0	0	0	0	0	5212.831	0	122681.1	-5802.643	92716.16	14491.29	0	0	0	0	0	15473.63	0	97263.27	65758.61	41914.62	942.0779	0	7974.689	211.9675	1099.091	21146.51	1334.61	0	0	10540.28	0	23843.99	3258.02	6266.388	8620.013	5699.571	16627.68	14876.98	863.5714	6216.144	7797.265	668.8753	0	0	0	0	0	63381.99	46754.31	31877.33	44516.02	1.050281	46754.31	31877.33	1	31877.33	536249.6	501392.7	419433.5	0	31008.49	50950.71	34856.88	14916.23	18841.56	1099.091	46121	0	46121	490128.6	17830.39	117978	11052.35	-5575.321	49094.82	15044.98	1246.683	1915.558	1387.995	1387.995	0	0	527.5637	0	527.5637	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	3	"UKI"	5	1	13	215737	1310	1	1	1	8	1	2002	10358	0	0	13.6	0	.34	750	750	0	13.6	0	12.6	0		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	62.34043	0	0	0	0	0	0	0	18292.01	10463.35	7101.697	0	0	0	0	0	0	0	0	0	0	0	0	3361.648	0	0	0	0	0	0	0	0	0	0	7828.667	32167.25	21592.43	5963.353	872.9922	0	2852.926	2162.069	75.36623	0	0	0	0	0	0	15629.07	9995.446	1471.212	938.9376	3223.477	9632.747	942.0779	0	942.0779	0	458.4779	0	0	0	0	0	304.6052	-9328.142	-10270.22	-27435.71	.34	-9328.142	-30206.53	.34	-10270.22	375391.3	374419.4	347086.6	0	27332.82	0	971.9104	0	0	971.9104	7681.075	0	7681.075	367710.3	-4162.414	31344.5	427.0753	-9205.671	-637.4727	-5407.527	3605.018	4063.496	4063.496	4063.496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.33333	1	.63689
441	1	3	"UKI"	5	4	42	215738	4220	1	2	1	8	1	2002	10385	0	0	23.9	0	.7227832	1590	1560	30	42.1	18.2	0	0		0	0	0	0	0	0	42.1	0	0	0	36.85	0	36.85	0	0	0	0	0	.8752969	42.1	36.85	0	0	0	16130.69	3140.26	0	0	0	0	0	0	0	0	0	0	0	0	3140.26	0	12079.76	37275.63	0	12079.76	0	0	0	0	0	0	910.6753	20461.93	10229.4	2529.479	0	0	0	125.6104	0	1196.439	0	0	0	1207.43	0	7699.917	2330.073	1290.647	1852.753	2226.444	6249.117	3983.419	222.9584	3548.493	211.9675	235.5195	0	0	0	0	0	11335.52	5086.399	1102.98	7037.241	.7227832	5086.399	1553.493	.71	1102.98	362429.9	303000.5	286327.3	0	10706.72	5966.494	59429.41	52206.82	7065.584	157.013	1570.13	0	1570.13	360859.8	31826.53	57762.72	4133.381	-2115.736	-32592.76	-29918.82	5434.219	5669.739	0	0	0	0	4931.778	0	4931.778	0	0	737.9611	0	737.9611	0	0	0	0	0	0	0	164.5	1	.63689
441	1	3	"UKI"	7	4	42	215776	4220	1	2	1	8	1	2002	21503	0	0	33.2	0	1.494061	3283	3250	33	44	10.8	0	0		0	0	0	0	0	0	44	0	0	0	71.01	0	58.1	12.91	0	0	0	0	1.613864	44	71.01	0	0	0	25152.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19319.37	-3125.635	0	12577.01	0	6464.452	0	0	0	277.913	5833.032	27230.76	19274.91	9270.047	0	0	2166.779	0	61.23507	4482.721	0	0	0	2559.312	0	10004.87	2320.652	3276.861	1681.609	2725.745	4493.711	3462.136	243.3701	3218.766	0	431.7857	0	0	0	0	0	24199.33	19705.62	16243.49	13189.3	1.494061	19705.62	10975.33	1.48	16243.49	493226.5	462065.7	433071.7	0	11204.45	17789.57	31160.8	30696.04	196.2662	268.4922	0	0	0	493226.5	-6341.755	62312.17	-2023.424	-6517.136	23862.83	23156.28	18321.85	18753.63	0	0	0	0	17560.33	0	15048.12	2512.208	0	1193.299	0	1193.299	0	0	0	0	0	0	0	42.5	1	.63689
441	1	3	"UKI"	9	1	13	215785	1310	1	2	1	8	1	2002	158232	0	0	76.2	0	2.147672	6207	4335	1872	221	144.8	138.6	12.1		0	0	0	0	0	0	52.9	0	17.4	0	129.49	0	95.83	33.66	0	0	62.72093	0	1.841963	70.3	129.49	0	0	0	148516.4	127471	89696.8	5102.922	0	0	0	0	0	0	0	0	0	0	2747.727	29923.54	20574.33	50846.43	0	11441.1	0	8703.01	0	0	0	430.2156	471.0389	244905.7	125751.7	71258.77	12094.71	0	32553.5	16302.66	78.50649	6779.821	3157.531	0	0	3449.575	0	54492.93	10882.57	10537.14	22342.95	10730.27	45412.87	73741.15	13722.93	47103.89	12914.32	580.9481	0	0	0	0	0	115600.2	70187.29	-3553.857	32680.64	2.147672	70187.29	-2632.487	1.35	-3553.857	789486.4	635577.6	485167	0	144318.5	6092.104	153908.8	132887.9	18150.7	2870.197	194022.5	0	194022.5	595463.9	35861.77	251866.9	83058.08	37645.21	-16382.73	-35849.2	92835.5	93416.45	58035.14	51159.54	5611.644	1263.955	34594.67	0	32124.86	2469.814	0	786.6351	0	786.6351	0	0	0	0	0	0	0	20	1	.63689
441	2	3	"UKI"	9	4	41	215963	4110	1	1	1	8	1	2002	137093	0	0	64.6	0	2.433351	7517	6500	1017	97	32.4	0	0		0	0	0	0	0	0	97	0	0	0	192.28	122.5	69.78	0	0	0	0	0	1.982268	97	192.28	8089.796	122.5	991000	321547.4	2198.182	0	0	0	0	0	0	0	0	0	0	0	0	2198.182	0	316931.3	21393.55	261321.4	55609.82	0	0	0	0	0	0	2418	286650.8	203798.1	127254.3	1249.823	0	18224.5	1380.144	3419.743	72447.36	8147.404	0	0	30532.74	0	76543.83	33760.93	4646.014	21955.13	16181.76	33439.05	49413.55	7458.117	19648.61	22306.83	1174.457	0	0	0	0	0	119679	86239.91	36826.36	35440.81	2.433351	86239.91	18413.18	2	36826.36	1263094	1195013	988090.6	0	71263.48	135659.2	68080.83	53541.43	14131.17	408.2338	78698.05	0	78698.05	1184396	132930.3	262539.8	42613.88	9174.821	46673.68	-92477.51	1929.69	3104.147	1292.217	1292.217	0	0	1811.93	0	1811.93	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	3	"UKI"	8	4	41	215985	4110	1	1	1	8	1	2002	69659	0	0	38.7	0	1.732904	5035	3315	1720	48.9	10.2	0	0		0	0	0	0	0	0	48.9	0	0	.5	98.81	62.1	36.71	0	0	0	0	0	2.020654	48.9	98.81	7022.544	62.1	436100	135397.1	-785.0649	0	0	0	0	0	0	0	0	0	0	0	0	-785.0649	0	132506.5	-9056.443	111303.4	21203.1	0	0	0	0	0	0	3675.674	139295.6	96467.21	68007.03	142.8818	0	7971.549	120.9	1044.136	37928.05	1970.513	0	0	20799.51	0	28460.17	9780.339	6377.868	4165.555	8136.413	24855.16	17973.28	12611.28	3203.065	2158.928	778.7844	0	0	0	0	0	43544.48	18689.32	716.0451	10784.97	1.732904	18689.32	716.0451	1	716.0451	828331.4	802060	710188.6	0	37858.97	54012.47	26271.41	23473.44	2512.208	285.7636	10990.91	0	10990.91	817340.5	8981.144	127142.8	31641.11	6785.958	35294.95	-6859.897	4614.612	5393.396	0	0	0	0	5393.396	0	5393.396	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	3	"UKI"	6	1	13	216031	1310	1	1	1	8	1	2002	16408	0	0	30.8	0	.5725566	1256	1250	6	30.8	0	17.5	1.2		0	0	0	0	0	0	9.8	0	2.3	0	.43	0	0	.43	0	0	40	0	.0355372	12.1	.43	0	0	0	14136.63	12546.91	9807.031	486.7403	0	0	0	0	0	0	0	0	0	0	98.91818	2154.218	-137.4247	-1095.204	0	0	0	-137.4247	0	0	0	0	1727.143	13823.42	10100.65	5057.388	1226.271	282.6234	2268.838	1468.071	0	36.11299	36.11299	0	0	58.0948	0	5043.257	1614.094	1736.564	0	1692.6	3444.865	277.913	45.53376	0	232.3792	372.1208	0	0	0	0	0	10495.5	7050.63	6772.717	12314.29	.5725566	7050.63	11881.96	.57	6772.717	359112.3	350374.5	338840.3	0	11534.17	0	8737.772	0	8384.493	353.2792	2012.906	0	2012.906	357099.3	2246.856	19678.44	3489.575	44.71039	10560.69	4686.837	6459.514	6831.635	6831.635	6090.534	741.1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.33333	1	.63689
441	1	3	"UKI"	8	4	41	216077	4110	1	1	1	8	1	2002	49558	0	0	34.4	0	2.070027	6209	6162	47	34.4	0	16.4	0		0	0	0	0	0	0	18	0	0	0	47.97	33	14.97	0	0	0	0	0	2.665	18	47.97	4563.636	33	150600	49518.55	5522.146	5671.309	0	0	0	0	0	0	0	0	0	0	0	0	-149.1623	43272.57	-3575.396	38810.47	4462.099	0	0	0	0	0	0	723.8298	58357.02	42412.35	26638.82	1414.687	0	4996.153	2033.318	37.68312	8517.954	0	0	0	9639.027	0	15773.52	4190.677	3743.189	1413.117	6426.542	15602.38	342.2883	342.2883	0	0	948.3584	0	0	0	0	0	12711.56	-2890.819	-3233.107	-1396.513	2.070027	-2890.819	-1577.126	2.05	-3233.107	523829.9	503774.6	424786.1	0	45309.24	33679.29	20055.27	777.2143	17583.88	1694.17	0	0	0	523829.9	15880.29	88927.45	31242.55	15640.17	9452.182	-18025.09	5605.364	6553.722	6026.158	5289.768	0	736.3909	527.5637	0	527.5637	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	1	3	"UKI"	9	4	41	216144	4110	1	1	1	8	1	2002	202911	0	0	48.7	0	3.222208	9919	8670	1249	119.7	71	12.8	0		0	0	0	0	0	0	106.9	0	0	0	307.59	155.9	151.69	0	0	0	0	0	2.877362	106.9	307.59	5740.859	155.9	895000	305125.3	3082.165	3082.165	0	0	0	0	0	0	0	0	0	0	0	0	0	301380.5	11631.87	231934.9	69445.62	0	0	0	0	0	0	662.5948	280861.7	213157.7	130732.1	1216.851	0	17431.58	785.0649	628.0519	84234.33	11477.65	0	0	26436.28	0	82425.54	31591.01	16398.44	17938.73	16497.35	19901.4	47802.6	9156.997	31493.66	7151.941	1001.743	0	0	0	0	0	101396.2	81494.8	33692.19	25291.6	3.222208	81494.8	12524.98	2.69	33692.19	1065559	1001209	806045	0	40977.25	154186.8	64350.2	57749.38	5338.441	1262.384	73433.41	0	73433.41	992125.8	4.710575	256035.6	1599.91	-18301.49	41767.02	36186.78	9428.63	10430.37	3515.521	3515.521	0	0	6914.852	0	6914.852	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
441	2	3	"UKI"	9	4	41	216371	4110	1	1	1	8	1	2002	180216	0	0	41	0	2.59911	8103	7800	303	106.4	65.4	9.7	0		0	0	0	0	0	0	96.7	0	0	0	302.01	127	175.01	0	0	0	0	0	3.123164	96.7	302.01	7944.095	127	1008900	333526	1373.864	3572.045	0	0	0	0	0	0	0	0	0	0	0	-2198.182	0	330494	25967.35	250140.5	80353.51	0	0	0	0	0	0	1658.057	322974.1	231105.8	166402.4	4005.401	0	20218.56	2278.258	3298.843	106385.7	7401.592	0	0	30215.58	0	64703.48	13079.18	12862.5	12276.85	26484.95	39611.23	52257.06	2218.594	29016	21022.47	599.7896	0	0	0	0	0	153432.1	113820.8	61563.77	43792.23	2.59911	113820.8	24924.6	2.47	61563.77	1112180	1010445	778437.4	0	107024.8	124982.3	101735	95424.64	2198.182	4112.17	186795.2	0	186795.2	925384.3	220301.8	327457.7	60979.21	21367.98	77405.83	-153203.8	51011.95	51611.74	5335.301	5335.301	0	0	46276.44	0	46276.44	0	0	0	0	0	0	0	0	0	0	0	0	27.23809	1	.63689
